"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",85.01546,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",87.81454,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",90.4948,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",91.79531,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",93.3863,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",94.26431,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",95.20834,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",96.258,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",97.00397,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",97.63113,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",98.22527,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",98.52652,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",98.95219,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",99.32056,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.78716,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.99181,,
"ITA","Italy","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.55,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.085673,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.74446,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.343837,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.83661,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.095338,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.898409,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.078838,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.015362,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.706155,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.534909,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.441472,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.101534,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.798607,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.188254,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,1.68545,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.056366,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.131894,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.8493412,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.3620622,,
"ITA","Italy","CP050000","CPI: 05 - Furnishings, household equipment and routine household maintenance","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.322657,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","1997","1997","PC","Percentage","0","Units",,,3.570282,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","1998","1998","PC","Percentage","0","Units",,,2.920443,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.483818,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.871622,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.248876,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.598939,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.3367466,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.219178,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2005","2005","PC","Percentage","0","Units",,,-0.879686,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2006","2006","PC","Percentage","0","Units",,,-0.1228837,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2007","2007","PC","Percentage","0","Units",,,-0.355434,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2008","2008","PC","Percentage","0","Units",,,0.137193,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.6370736,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.2858893,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.5371649,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.0248715,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.3648727,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.2148228,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.4452139,,
"ITA","Italy","CP060000","CPI: 06 - Health","GP","Percentage change from previous period","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.3252893,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",173.7485,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",174.6903,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",175.7915,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",172.6038,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",166.4455,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",162.8376,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",160.6206,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",157.8241,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",147.7825,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",140.9868,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",136.0747,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",124.7291,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",119.5272,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",119.1795,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",118.0058,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",116.588,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",114.8367,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",108.9728,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",101.1118,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",99.96065,,
"ITA","Italy","CP080000","CPI: 08 - Communication","IXNB","National Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",99.65,,
"ITA","Italy","CP040500","CPI: 04.5 - CPI Electricity, gas and other fuels","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",59.49551,,
"ITA","Italy","CP040500","CPI: 04.5 - CPI Electricity, gas and other fuels","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",60.8326,,
"ITA","Italy","CP040500","CPI: 04.5 - CPI Electricity, gas and other fuels","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",60.49833,,
"ITA","Italy","CP040500","CPI: 04.5 - CPI Electricity, gas and other fuels","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",59.64298,,
"ITA","Italy","CP040500","CPI: 04.5 - CPI Electricity, gas and other fuels","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",66.20061,,
